	Pto_col_1	Pto_col_2	Pto_col_3	Pto_col_4	Pto_col_5	Pto_col_6	Pto_col_7	Pto_col_8	Pto_col_9	Pto_col_10	Pto_col_11	Pto_col_12	Pto_col_13	Pto_vitro_1	Pto_vitro_2
PSPTO_0851-hypothetical protein 	114	126	89	139	112	176	60	72	167	181	184	61	105	483	257
PSPTO_0852-type III helper protein HopAJ1 	261	362	194	412	198	282	54	67	127	214	168	114	93	59	35
PSPTO_0853-type III helper protein HopAJ1 	20	24	16	35	13	17	7	3	14	34	11	15	11	123	60
PSPTO_0854-hypothetical protein 	10	3	1	51	11	21	3	19	5	22	5	7	23	44	25
PSPTO_0855-ParA family protein 	65	99	77	166	44	101	18	29	94	165	109	53	28	471	181
PSPTO_0856-hypothetical protein 	96	218	31	201	82	150	51	71	69	154	137	46	73	452	217
PSPTO_0857-hypothetical protein 	24	34	22	45	16	33	6	18	18	36	44	23	44	29	20
PSPTO_0858-hypothetical protein 	0	36	6	15	11	15	3	16	9	10	13	6	3	32	37
PSPTO_0859-hypothetical protein 	21	67	21	63	47	58	32	62	48	45	68	23	35	91	54
PSPTO_0860-hypothetical protein 	4	3	0	13	3	16	3	9	13	7	12	17	5	8	4
PSPTO_0861-hypothetical protein 	17	14	3	6	8	18	0	9	5	9	9	3	13	10	1
PSPTO_0862-hypothetical protein 	10	19	9	31	10	5	0	1	15	35	10	7	9	5	3
PSPTO_0863-hypothetical protein 	0	0	0	0	10	0	3	3	8	3	0	3	2	6	2
"PSPTO_0864-ISPsy4, transposition helper protein "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSPTO_0865-ISPsy4, transposase "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_0866-hypothetical protein 	0	0	0	4	2	3	0	0	0	0	4	0	0	0	0
PSPTO_0867-hypothetical protein 	2	32	8	0	11	18	0	6	1	11	12	4	3	12	14
PSPTO_0868-hypothetical protein 	4	0	0	0	2	5	0	0	3	2	1	2	0	2	0
PSPTO_0869-hypothetical protein 	7	40	4	19	6	16	7	15	8	12	18	12	0	26	5
PSPTO_0871-hypothetical protein 	113	161	135	240	136	210	52	40	83	88	114	63	111	97	64
PSPTO_0873-hypothetical protein 	1001	669	770	1309	552	815	383	225	436	564	585	181	192	57	37
PSPTO_0874-hypothetical protein 	368	242	261	434	167	247	50	76	151	221	179	66	115	50	37
PSPTO_0875-hypothetical protein 	106	47	32	184	45	92	9	26	36	50	61	28	41	16	18
PSPTO_0876-hypothetical protein 	1260	803	531	2163	665	889	367	394	564	817	817	434	502	318	195
PSPTO_0877-hypothetical protein 	320	404	218	401	287	401	78	114	205	321	299	128	188	121	82
PSPTO_0878-hypothetical protein 	29	81	18	52	35	65	14	12	35	63	39	18	18	126	81
PSPTO_0879-hypothetical protein 	37	47	42	85	104	99	32	53	64	83	113	37	36	88	82
PSPTO_0880-hypothetical protein 	24	36	24	22	12	44	0	9	22	9	20	15	16	27	20
PSPTO_0881-hypothetical protein 	22	86	6	40	12	37	12	20	30	41	51	6	17	32	27
PSPTO_0882-hypothetical protein 	23	51	33	29	27	43	9	16	35	29	27	18	15	33	40
PSPTO_0883-type III effector HopR1 	384	705	318	1035	240	489	79	136	194	279	473	174	181	202	143
PSPTO_0884-LacI family transcriptional regulator 	111	227	121	131	88	191	42	105	127	165	161	85	91	109	64
PSPTO_0885-sucrose-6-phosphate hydrolase 	135	253	135	256	155	263	116	134	135	211	232	113	59	18	17
PSPTO_0886-maltose/maltodextrin ABC transporter ATP-binding protein 	356	445	269	386	239	427	94	139	231	539	465	156	116	24	13
PSPTO_0887-sugar ABC transporter permease 	192	143	76	207	108	204	50	95	114	134	140	101	86	17	3
PSPTO_0888-sugar ABC transporter permease 	161	160	58	138	79	186	21	71	94	101	149	104	91	9	5
PSPTO_0889-sugar ABC transporter periplasmic sugar-binding protein 	512	985	263	604	296	665	173	238	321	562	432	309	200	12	9
PSPTO_0890-sucrose porin 	519	890	379	771	509	914	303	484	474	712	709	433	314	81	79
PSPTO_0891-hypothetical protein 	134	229	130	286	244	320	169	225	114	191	309	119	108	362	418
PSPTO_0892-autotransporter 	381	615	333	314	337	610	91	288	284	417	689	265	265	905	508
PSPTO_0893-outer membrane protein P1 	163	371	251	237	189	344	37	116	244	259	294	166	156	151	74
PSPTO_0894-lipoprotein 	48	52	26	26	38	65	3	26	33	56	99	80	29	80	42
PSPTO_0895-hypothetical protein 	11	31	8	7	6	27	4	6	10	26	11	11	6	30	23
PSPTO_0896-sensor histidine kinase/response regulator 	138	151	109	110	185	221	72	62	129	211	218	91	145	163	98
PSPTO_0897-LuxR family DNA-binding response regulator 	78	87	40	42	67	116	13	40	64	63	104	37	45	45	12
PSPTO_0898-sensor histidine kinase/response regulator 	36	79	24	98	36	42	11	28	28	33	55	31	37	85	31
PSPTO_0899-hypothetical protein 	7	25	8	14	11	37	7	10	9	13	57	5	20	32	22
PSPTO_0900-hypothetical protein 	5	5	0	0	3	0	3	2	0	2	0	2	1	3	0
PSPTO_0901-hypothetical protein 	7	11	14	34	12	25	10	8	3	9	16	5	9	4	1
"PSPTO_0902-ISPssy, transposase "	6	20	6	8	2	19	1	1	1	12	0	8	5	18	2
"PSPTO_0903-ISPssy, transposase "	8	16	1	4	3	21	4	2	6	6	4	10	4	39	23
PSPTO_0905-type III effector HopAH1 	35	14	19	55	9	31	7	5	17	20	14	6	9	14	41
PSPTO_0906-type III effector HopAI1 	18	112	31	46	49	60	25	19	78	45	78	39	17	43	48
PSPTO_0907-hypothetical protein 	136	296	82	206	133	223	80	132	189	173	211	71	97	257	239
PSPTO_0908-protein-glutamate methylesterase CheB 	3	27	6	20	3	25	4	10	19	18	17	12	11	28	15
PSPTO_0909-chemoreceptor glutamine deamidase CheD 	7	5	1	10	5	13	2	5	9	7	4	3	5	28	4
PSPTO_0910-chemotaxis protein methyltransferase CheR 	14	7	0	10	9	12	12	4	14	18	16	8	6	18	24
PSPTO_0911-chemotaxis protein CheW 	5	0	6	6	4	4	0	6	3	5	0	1	0	9	5
PSPTO_0912-methyl-accepting chemotaxis protein 	58	83	70	76	43	97	20	21	49	60	56	35	38	71	54
PSPTO_0913-chemotaxis sensor histidine kinase CheA 	13	28	3	30	18	22	3	23	12	26	6	12	10	62	32
PSPTO_0914-STAS domain-containing protein 	0	14	0	10	1	0	3	0	0	0	4	0	0	2	8
PSPTO_0915-chemotaxis protein CheY 	6	11	8	21	16	5	1	10	9	6	34	5	5	47	16
PSPTO_0916-methyl-accepting chemotaxis protein 	24	100	25	71	27	72	18	30	44	28	52	15	26	125	68
PSPTO_0917-NADH dehydrogenase 	102	222	136	201	192	369	105	190	108	129	222	72	81	296	179
PSPTO_0918-hypothetical protein 	12	3	15	14	30	23	8	12	12	23	14	13	6	26	6
PSPTO_0919-MOSC domain-containing protein 	28	54	55	105	27	45	9	24	33	55	106	31	40	74	72
PSPTO_0920-hypothetical protein 	135	329	181	189	234	331	96	136	186	220	309	177	246	510	259
PSPTO_0921-hypothetical protein 	1	17	2	5	3	18	0	3	2	4	4	3	0	2	7
PSPTO_0922-hypothetical protein 	67	209	102	110	72	173	52	39	91	135	179	66	66	246	197
PSPTO_0923-dephospho-CoA kinase 	157	169	77	113	139	258	15	92	134	242	284	138	155	240	186
PSPTO_0924-type IV pilus prepilin peptidase PilD 	12	11	8	17	0	16	1	3	4	0	5	10	0	30	28
PSPTO_0925-type IV pilus biogenesis protein PilC 	22	16	43	61	27	36	15	17	26	82	35	19	23	118	26
PSPTO_0926-type IV pilus biogenesis protein PilB 	413	859	266	459	367	520	164	280	454	766	687	275	361	740	309
PSPTO_0927-type IV pilus biogenesis protein 	753	1854	529	1464	711	1226	98	231	737	1074	1053	616	837	4095	1911
PSPTO_0928-hypothetical protein 	3	7	14	3	6	18	15	15	5	26	8	11	3	60	23
PSPTO_0929-glutathione S-transferase 	330	633	269	355	428	656	99	171	283	536	784	423	368	720	413
PSPTO_0930-hypothetical protein 	74	110	60	58	98	135	43	68	94	143	140	53	77	189	99
PSPTO_0931-hypothetical protein 	127	300	91	143	176	259	53	106	126	182	254	147	183	511	207
PSPTO_0932-hypothetical protein 	30	183	34	101	27	49	10	44	45	59	77	71	54	390	206
PSPTO_0933-hypothetical protein 	49	102	55	95	64	98	44	55	59	85	100	44	54	78	54
PSPTO_0934-trypsin domain-containing protein 	207	387	127	179	128	217	37	70	112	190	254	100	80	155	109
PSPTO_0935-hypothetical protein 	21	65	21	81	29	60	14	10	17	22	44	25	40	87	78
PSPTO_0936-hypothetical protein 	4	22	7	5	8	7	3	3	0	7	7	0	2	23	15
PSPTO_0937-hypothetical protein 	26	9	40	51	32	34	4	26	33	34	39	17	29	60	39
PSPTO_0938-hypothetical protein 	205	251	89	266	119	157	43	79	103	129	236	55	73	166	116
PSPTO_0939-HAD-superfamily hydrolase 	238	280	139	266	182	325	74	143	200	308	304	187	141	173	185
PSPTO_0940-tellurium resistance protein TerZ 	91	140	97	229	105	117	89	78	70	198	136	69	45	152	116
PSPTO_0941-tellurium resistance protein TerA 	239	466	257	495	258	355	141	181	191	333	374	194	145	362	325
PSPTO_0942-tellurium resistance protein TerB 	58	74	54	97	39	109	34	52	30	85	39	25	20	150	78
PSPTO_0943-tellurium resistance protein TerC 	357	705	276	437	286	489	172	230	237	434	432	196	206	613	232
PSPTO_0944-tellurium resistance protein TerD 	320	574	305	343	361	627	129	399	285	450	585	256	271	871	524
PSPTO_0945-tellurium resistance protein TerE 	893	1910	783	1279	891	1516	799	916	661	1151	1406	790	651	2181	1939
PSPTO_0946-tellurium resistance protein 	125	300	115	240	105	165	61	155	147	170	238	90	124	217	163
PSPTO_0947-hypothetical protein 	92	157	54	152	57	128	10	77	61	159	103	37	63	124	54
PSPTO_0948-nicotinate-nucleotide pyrophosphorylase 	240	362	215	293	212	339	134	171	195	224	482	149	175	212	170
PSPTO_0949-hypothetical protein 	341	572	308	521	285	458	155	242	259	383	480	218	220	1230	988
PSPTO_0950-N-acetyl-anhydromuranmyl-L-alanine amidase 	133	308	88	207	180	232	47	131	166	192	291	101	136	237	178
PSPTO_0951-AmpE protein 	19	103	66	84	48	89	16	18	45	60	98	26	44	115	49
PSPTO_0952-TatD family hydrolase 	47	34	24	63	31	49	5	29	27	37	45	17	21	14	9
PSPTO_0953-DNA-binding transcriptional regulator FruR 	116	260	84	159	147	273	138	121	163	246	219	54	83	37	29
"PSPTO_0954-phosphoenolpyruvate-protein phosphotransferase,EI/HPr/EIIA components "	1884	3212	1736	2417	1417	2777	408	839	1713	2355	2777	955	1115	339	260
PSPTO_0955-1-phosphofructokinase 	176	420	162	406	160	262	71	131	123	185	253	138	95	47	16
"PSPTO_0956-phosphotransferase system, fructose-specific IIBC component "	134	301	156	270	143	263	53	118	109	150	272	88	86	52	18
PSPTO_0957-acetyl-CoA acetyltransferase 	207	324	123	194	123	244	51	81	132	196	205	126	119	275	140
PSPTO_0958-hypothetical protein 	108	140	69	138	56	146	11	53	36	67	92	47	42	371	247
PSPTO_0959-glucose-6-phosphate isomerase 	1229	1618	914	1551	818	1660	351	725	845	1249	1528	665	567	2572	1702
PSPTO_0960-pantoate--beta-alanine ligase 	145	378	170	202	110	207	99	149	116	225	290	88	83	187	112
PSPTO_0961-3-methyl-2-oxobutanoate hydroxymethyltransferase 	264	654	427	549	347	491	163	460	463	641	645	221	198	221	169
PSPTO_0962-2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase 	82	260	111	304	76	145	40	69	78	99	109	37	33	88	40
PSPTO_0963-poly(A) polymerase 	2656	3602	2113	2819	1978	3710	996	1393	2111	2268	3353	1278	1274	1961	1232
PSPTO_0964-poly(A) polymerase 	239	342	257	314	235	392	150	271	199	265	359	88	117	332	259
PSPTO_0965-sensor histidine kinase 	362	578	345	355	413	540	289	373	369	583	732	304	302	683	395
PSPTO_0966-hypothetical protein 	57	56	20	26	56	62	5	46	47	85	108	56	34	108	41
PSPTO_0967-glutamyl-Q tRNA(Asp) synthetase 	228	419	277	357	203	390	126	208	208	341	373	127	132	188	109
"PSPTO_0968-ISPsy6, transposase "	1	0	0	11	1	5	1	0	0	0	13	0	0	4	2
PSPTO_0969-dnaK suppressor protein 	384	538	323	389	454	513	123	237	377	558	714	322	380	1391	650
PSPTO_0970-class I and II aminotransferase 	585	717	270	562	450	662	136	348	462	609	824	452	511	751	455
PSPTO_0971-sugar fermentation stimulation protein 	47	118	60	79	48	90	6	32	40	62	77	55	36	78	38
"PSPTO_0972-iron-sulfur cluster-binding protein, Rieske family "	38	44	30	33	28	75	15	16	14	35	47	17	27	69	28
PSPTO_0973-deoxyribose-phosphate aldolase 	2	11	0	6	5	11	1	0	9	10	9	1	0	18	3
PSPTO_0974-hypothetical protein 	0	0	0	0	0	2	0	0	1	2	5	0	0	5	1
PSPTO_0975-pentapeptide repeat-containing protein 	328	309	216	377	312	451	104	151	272	317	532	258	241	1224	617
PSPTO_0976-hypothetical protein 	1024	1134	555	601	789	1328	331	723	1116	1427	1444	750	664	959	601
PSPTO_0977-penicillin-binding protein 	425	609	262	420	364	577	136	186	295	400	556	242	275	480	279
PSPTO_0978-hypothetical protein 	381	1046	329	685	328	667	60	157	372	520	624	240	274	281	244
PSPTO_0979-hypothetical protein 	38	66	54	43	43	70	24	15	24	68	56	42	26	38	17
PSPTO_0980-hypothetical protein 	59	50	22	49	46	55	11	20	22	34	82	33	32	110	67
PSPTO_0981-acetolactate synthase large subunit 	1353	1790	963	1768	868	1813	299	578	885	987	1650	645	633	460	234
PSPTO_0982-acetolactate synthase small subunit 	222	295	170	223	158	335	67	164	139	204	291	88	107	42	19
PSPTO_0983-ketol-acid reductoisomerase 	941	1726	923	1677	1072	1766	660	864	757	1176	1561	484	622	802	540
PSPTO_0984-CDP-diacylglycerol--serine O-phosphatidyltransferase 	1360	1489	1008	1128	1113	1638	395	599	949	1317	1730	539	660	822	400
PSPTO_0985-hypothetical protein 	43	85	102	182	49	105	35	52	50	106	111	39	35	151	80
PSPTO_0986-membrane protein 	0	10	0	11	3	3	2	0	0	6	1	0	0	19	6
PSPTO_0987-membrane protein 	32	4	30	9	32	37	18	25	15	34	72	14	4	41	22
PSPTO_0988-membrane protein 	560	990	507	731	472	877	182	350	425	653	745	302	316	403	221
PSPTO_0989-membrane protein 	53	132	79	76	71	133	52	93	67	64	92	31	49	85	50
PSPTO_0990-membrane protein 	303	554	312	221	220	443	107	146	234	327	412	198	133	220	107
PSPTO_0991-membrane protein 	214	166	159	156	190	302	67	176	154	247	209	87	90	272	195
PSPTO_0992-membrane protein 	96	175	42	87	49	101	3	25	58	47	60	38	31	25	24
PSPTO_0993-membrane protein 	207	171	77	619	143	182	129	138	88	107	158	67	88	233	124
PSPTO_0994-membrane protein 	136	186	117	129	121	235	23	66	149	192	252	73	100	203	90
PSPTO_0995-membrane protein 	20	44	13	15	9	33	9	8	9	7	21	13	10	20	7
PSPTO_0996-membrane protein 	44	84	43	65	45	50	15	22	22	63	103	17	28	39	38
PSPTO_0997-membrane protein 	20	74	3	12	7	25	4	11	14	19	32	12	19	42	27
PSPTO_0998-membrane protein 	4	21	16	5	3	7	3	11	8	13	12	6	3	524	300
PSPTO_0999-major facilitator family transporter 	122	129	104	150	110	164	33	95	95	128	270	77	61	218	149
PSPTO_1000-CDP-alcohol phosphatidyltransferase 	616	740	425	470	616	911	475	366	644	763	946	324	380	1433	846
PSPTO_1001-hypothetical protein 	576	878	363	435	521	831	172	335	517	614	911	317	358	798	485
PSPTO_1003-GNAT family acetyltransferase 	8	10	3	16	11	31	1	3	7	8	33	4	10	8	1
PSPTO_1004-diguanylate cyclase 	13	51	8	36	26	65	10	20	34	40	69	23	44	57	72
"PSPTO_1005-GDP-mannose 4,6-dehydratase "	24	16	36	45	42	42	34	18	27	22	49	6	15	42	30
PSPTO_1006-hypothetical protein 	0	0	0	0	0	0	0	0	1	0	3	2	0	1	0
PSPTO_1007-GDP-6-deoxy-D-lyxo-4-hexulose reductase 	68	91	43	109	51	120	34	51	74	113	141	42	64	63	25
PSPTO_1008-methyl-accepting chemotaxis protein 	41	59	47	62	43	66	13	27	49	78	81	49	56	50	25
PSPTO_1009-isochorismatase family protein 	30	78	33	91	33	65	25	33	35	23	38	21	33	44	15
PSPTO_1010-alkaline phosphatase D 	28	0	9	39	22	45	12	15	8	17	18	15	10	35	38
PSPTO_1011-GNAT family acetyltransferase 	6	9	11	3	1	8	5	1	0	1	0	0	3	12	5
PSPTO_1012-TonB system transport protein 	0	0	0	7	4	0	0	2	2	3	4	0	6	5	5
PSPTO_1013-tonB domain protein 	2	0	0	5	1	8	1	6	1	1	0	0	0	1	3
PSPTO_1014-TonB-dependent receptor 	11	34	6	16	14	34	6	16	18	31	24	14	4	28	24
PSPTO_1015-integrase/recombinase XerC 	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PSPTO_1016-hypothetical protein 	4	1	12	1	4	11	4	5	3	1	5	0	6	24	10
"PSPTO_1017-ISPsy5, Orf1 "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSPTO_1019-ISPsy5, Orf1 "	55	119	57	79	70	125	61	53	88	140	97	27	41	184	168
"PSPTO_1020-ISPsy5, transposase "	1	0	0	2	2	3	0	0	0	0	9	2	8	4	0
PSPTO_1022-type III effector HopAM1-1 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_1023-MotA/TolQ/ExbB proton channel family protein 	6	13	0	0	0	3	0	0	0	0	0	0	0	5	0
PSPTO_1024-phospholipase D 	2	19	3	3	4	17	5	5	16	14	41	9	10	24	24
PSPTO_1025-transglycosylase 	201	266	89	150	112	294	77	75	132	207	284	130	139	112	111
PSPTO_1026-cell morphology protein 	48	54	43	12	9	69	21	27	38	45	58	24	43	37	28
"PSPTO_1027-cellulose synthase, catalytic subunit "	28	38	36	45	29	103	18	28	57	61	60	30	61	77	55
PSPTO_1028-cellulose synthase regulator protein 	29	63	36	48	32	63	7	36	31	27	47	34	25	42	38
PSPTO_1029-endoglucanase 	24	37	14	36	20	49	4	9	6	16	31	8	21	18	11
PSPTO_1030-cellulose synthase operon protein C 	190	263	74	145	107	224	29	93	134	174	217	118	111	227	231
PSPTO_1031-cell morphology protein 	12	50	15	20	23	27	8	5	25	13	17	10	9	14	12
PSPTO_1032-cell morphology protein 	18	12	25	71	18	31	15	10	22	36	34	19	23	21	27
"PSPTO_1033-cellulose acetylase, subunit WssH "	56	124	36	57	60	103	17	50	29	51	90	46	37	100	88
PSPTO_1034-cell morphology protein 	19	68	9	43	17	39	5	21	34	16	49	9	15	62	48
PSPTO_1035-colicin/pyosin nuclease family protein 	21	26	18	19	20	30	19	13	20	64	40	16	12	346	134
PSPTO_1036-hypothetical protein 	1	0	3	7	2	0	0	3	0	0	24	5	1	16	9
PSPTO_1037-hypothetical protein 	12	75	22	22	24	27	40	29	22	41	53	6	15	282	247
PSPTO_1038-hypothetical protein 	60	44	47	42	60	64	18	21	53	69	97	11	24	346	245
PSPTO_1039-response regulator 	102	169	73	165	98	211	31	63	151	189	208	91	97	183	201
PSPTO_1040-sensory box protein 	25	43	16	25	18	35	12	11	23	21	27	13	25	118	50
PSPTO_1041-3-phosphoshikimate 1-carboxyvinyltransferase 	305	508	288	309	316	523	100	221	312	433	479	244	259	357	185
PSPTO_1042-transcriptional activator ChrR 	81	171	71	94	85	133	54	48	46	69	98	62	36	95	52
PSPTO_1043-RNA polymerase sigma factor RpoE 	299	316	88	214	135	247	67	136	129	218	303	142	188	320	187
PSPTO_1044-hypothetical protein 	15	11	0	3	9	16	10	3	14	22	20	5	12	36	33
PSPTO_1045-virulence-associated protein 	21	59	50	31	36	55	18	36	27	61	77	18	22	44	30
PSPTO_1046-virulence-associated protein 	70	87	61	119	122	202	151	172	103	145	207	64	69	518	319
PSPTO_1047-hypothetical protein 	14	10	16	15	13	34	1	4	12	30	14	5	28	25	17
PSPTO_1048-membrane protein 	5	19	3	31	6	0	0	2	0	7	9	2	0	24	1
PSPTO_1049-TRAP dicarboxylate transporter subunit DctM 	17	4	17	0	16	9	6	2	4	28	29	1	8	56	30
"PSPTO_1050-TRAP dicarboxylate transporter, DctQ subunit "	3	0	0	0	0	2	0	3	1	0	0	0	1	3	0
PSPTO_1051-TRAP dicarboxylate transporter subunit DctP 	28	31	19	47	21	43	9	27	18	43	40	21	13	44	17
PSPTO_1052-senescence marker protein-30 family protein 	43	24	18	45	27	30	21	32	24	3	28	7	0	38	24
PSPTO_1053-hypothetical protein 	17	17	4	16	21	13	2	1	7	10	37	18	13	23	29
"PSPTO_1054-outer membrane porin, OprD family "	14	4	17	19	7	8	6	3	3	3	21	0	1	10	12
PSPTO_1055-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0
PSPTO_1056-short chain dehydrogenase/reductase family oxidoreductase 	17	25	6	7	4	2	2	2	7	29	9	4	5	12	14
PSPTO_1057-hypothetical protein 	23	124	22	32	46	62	5	23	48	74	92	21	64	75	42
PSPTO_1058-hypothetical protein 	52	146	43	108	101	123	24	60	107	124	121	60	102	172	142
PSPTO_1059-methyl-accepting chemotaxis protein 	58	99	31	46	58	79	20	15	46	52	118	48	67	116	35
PSPTO_1060-hypothetical protein 	4	3	5	3	9	23	2	4	11	21	11	5	14	22	22
PSPTO_1061-methyl-accepting chemotaxis protein 	116	142	53	179	71	129	22	64	67	89	161	99	113	144	129
PSPTO_1062-hypothetical protein 	159	182	111	291	108	144	35	52	108	123	136	89	105	847	376
PSPTO_1065-DnaJ domain-containing protein 	139	171	128	186	108	210	94	160	169	172	216	97	86	241	155
PSPTO_1066-methyl-accepting chemotaxis protein 	287	489	251	573	193	350	132	212	223	313	349	211	223	941	609
PSPTO_1067-glycosyl transferase family protein 	97	163	65	120	139	249	69	86	112	138	248	129	92	308	177
PSPTO_1068-membrane protein 	16	24	17	16	22	39	19	20	6	13	25	16	4	82	55
PSPTO_1069-membrane protein 	67	35	42	46	71	92	18	32	59	71	93	29	40	144	71
PSPTO_1070-lipopolysaccharide biosynthesis protein 	256	738	331	630	282	590	131	154	273	410	466	251	255	511	298
PSPTO_1071-glycosyl transferase family protein 	154	218	76	171	114	196	60	62	115	153	184	74	80	143	67
PSPTO_1072-DegT/DnrJ/EryC1/StrS family aminotransferase 	413	247	299	311	278	452	87	157	236	512	373	196	177	300	165
PSPTO_1073-membrane protein 	80	45	39	39	57	90	13	17	36	27	74	33	36	117	50
PSPTO_1074-glycosyl transferase family protein 	1533	2272	905	1490	1116	1901	525	807	1230	1510	1760	751	881	1878	852
"PSPTO_1075-O-antigen ABC transporter, ATP-binding protein "	754	1061	539	690	598	950	343	459	525	697	923	367	357	474	352
"PSPTO_1076-O-antigen ABC transporter, permease protein "	419	391	218	357	288	506	19	99	239	332	484	135	195	222	52
"PSPTO_1077-dTDP-4-dehydrorhamnose 3,5-epimerase "	191	211	165	179	199	295	114	132	128	175	170	71	108	321	148
PSPTO_1078-lipopolysaccharide biosynthesis protein 	92	160	87	141	84	141	46	94	54	102	158	63	49	161	98
PSPTO_1079-glucose-1-phosphate thymidylyltransferase 	371	877	431	606	311	558	251	331	276	428	479	199	242	799	651
PSPTO_1080-dTDP-4-dehydrorhamnose reductase 	566	732	437	691	379	698	178	285	315	560	569	290	347	515	372
"PSPTO_1081-dTDP-glucose 4,6-dehydratase "	765	960	495	741	511	729	259	489	479	477	688	353	326	761	562
PSPTO_1082-hypothetical protein 	0	0	0	0	9	3	0	1	0	0	1	0	0	3	2
"PSPTO_1083-peptidase, S24 family "	43	41	6	0	40	80	10	41	21	48	81	22	16	114	66
PSPTO_1084-integrase/recombinase XerD 	15	44	33	44	27	48	19	10	12	55	34	3	33	50	47
PSPTO_1085-hypothetical protein 	5	11	7	13	9	12	3	1	3	9	37	7	3	15	9
"PSPTO_1086-type I restriction-modification system, M subunit "	590	763	435	854	355	704	149	312	479	647	842	312	316	364	265
PSPTO_1087-type I restriction-modification system subunit S 	214	383	214	322	219	336	77	104	234	256	306	113	159	153	123
PSPTO_1088-hypothetical protein 	128	282	96	235	93	220	29	71	123	135	181	72	81	111	84
"PSPTO_1089-type I restriction-modification enzyme, R subunit "	367	937	349	897	398	682	180	302	427	456	594	243	290	563	365
PSPTO_1090-hypothetical protein 	29	29	1	0	30	24	9	6	6	14	30	5	18	128	80
PSPTO_1091-hypothetical protein 	7	0	0	12	8	4	2	0	3	1	1	2	1	47	10
PSPTO_1092-mobilization protein MobB 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_1093-relaxase/mobilization nuclease domain protein 	15	42	2	23	15	39	11	17	17	7	34	14	7	39	30
PSPTO_1094-hypothetical protein 	95	153	74	163	92	125	51	107	94	187	139	116	99	288	195
"PSPTO_1095-ISPsy4, transposase "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSPTO_1096-ISPsy4, transposition helper protein "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
